"Código";"Tipo";"Propósito";"Grupo";"Produto";"Marca";"Unidade";"Código Barra";"Código NCM";"Código de registro na ANVISA";"Lista de Preço";"Comissão Padrão";"Controla Estoque";"Minimo";"Máximo";"Compra";"Fornecedor";"Custo";"Venda";"Estoque";"Validade";"Perfil Tributário";"Forma de arquisição";"Situação tributária";"Alíquota";"CSTICMS";"Origem da mercadoria";"CEST";"NVE";"Data de inclusão"
"65";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"ANÁLISE DE LÍQUITO CAVITÁRIO - PERICÁRDICO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:55:33"
"68";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"ANÁLISE DE LIQUOR";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 16:00:56"
"69";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"ANÁLISE DO FLUÍDO RUMINAL";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"70,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 16:01:27"
"147";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE DOENÇAS PARASITÁRIAS - EXAME";"ANEMIA E MORMO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"19/03/2024 10:00:09"
"232";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"ANESTALCON COLIRIO 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,19";"0,27";"50";"2025-10-31";"";"";"";"";"";"";"";"";"25/04/2024 10:03:24"
"822";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"ANESTESIA DISSOCIATIVA - BOVINO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:04:22"
"824";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"ANESTESIA DISSOCIATIVA - EQUINO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:05:08"
"823";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"ANESTESIA DISSOCIATIVA - PEQUENO RUMINANTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:04:46"
"756";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"ANESTESIA DISSOCIATIVA - PEQUENOS ANIMAIS E SELVAGENS - (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"250,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 09:17:26"
"755";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"ANESTESIA DISSOCIATIVA - PEQUENOS ANIMAIS E SELVAGENS - (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 09:17:01"
"754";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"ANESTESIA DISSOCIATIVA - PEQUENOS ANIMAIS E SELVAGENS - (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 09:16:33"
"131";"Serviço";"Venda e consumo interno";"Procedimentos";"ANESTESIA INALATÓRIA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"05/03/2024 14:43:51"
"176";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS";"ANESTESIA INALATÓRIA (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"400,00";"";"";"";"";"";"";"";"";"";"";"11/04/2024 14:13:46"
"175";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS";"ANESTESIA INALATÓRIA (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"350,00";"";"";"";"";"";"";"";"";"";"";"11/04/2024 14:13:24"
"819";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"ANESTESIA INALATÓRIA - BOVINO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"500,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 10:59:39"
"821";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"ANESTESIA INALATÓRIA - EQUINO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:01:04"
"820";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"ANESTESIA INALATÓRIA - PEQUENO RUMINANTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:00:09"
"906";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE PATOLOGIA - EXAME";"ANIMAIS SELVAGENS E EXÓTICOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:20:27"
"233";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"ANTIPAMEZOLE 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"9,98";"14,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:05:07"
"273";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"ANTITOXICO - JOFATOX 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,02";"0,03";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:27:48"
"115";"Serviço";"Venda e consumo interno";"Procedimentos";"APLICAÇÃO DE MEDICAMENTO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"15,00";"";"";"";"";"";"";"";"";"";"";"29/02/2024 14:18:14"
"928";"Produto";"Apenas venda";"MEDICAÇÃO";"ÃPLICAÇÃO DE MEDICAMENTO 2+";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"5,00";"";"";"";"";"";"";"";"";"";"";"02/08/2024 10:48:24"
"796";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE DEFINITIVA - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.500,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:44:27"
"795";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE DEFINITIVA - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.100,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:44:04"
"794";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE DEFINITIVA - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:43:12"
"784";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA DA ARTICULAÇÃO FEMUR-TÍBIO-PATELAR (JOELHO) - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.500,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:28:47"
"783";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA DA ARTICULAÇÃO FEMUR-TÍBIO-PATELAR (JOELHO) - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.300,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:28:27"
"782";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA DA ARTICULAÇÃO FEMUR-TÍBIO-PATELAR (JOELHO) - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.200,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:28:05"
"787";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA DA ARTICULAÇÃOÚMERO-RADIAL (COTOVELO) - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.700,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:37:41"
"786";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA DA ARTICULAÇÃOÚMERO-RADIAL (COTOVELO) - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.400,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:36:31"
"785";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA DA ARTICULAÇÃOÚMERO-RADIAL (COTOVELO) - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.200,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:35:26"
"793";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA RADIO-CÁRPICA - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:40:58"
"792";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA RADIO-CÁRPICA - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.600,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:40:38"
"791";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA RADIO-CÁRPICA - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.400,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:40:16"
"790";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA TÍBIO-TÁRSICA - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:39:20"
"789";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA TÍBIO-TÁRSICA - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.600,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:38:57"
"788";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"ARTRODESE TEMPORÁRIA TÍBIO-TÁRSICA - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.400,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 11:38:32"
"59";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"AST (T G O)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"18,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:46:39"
"675";"Produto";"Apenas consumo interno";"LABORATÓRIO";"AST/TGO LIQUIFORM";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"160,00";"0,00";"3";"2025-09-30";"";"";"";"";"";"";"";"";"24/07/2024 07:55:23"
"333";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ATADURA CREPOM 08cm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1,10";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 08:27:57"
"334";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ATADURA CREPOM 10cm";"";"UN";"";"";"";"Não";"";"Sim";"2";"14";"";"";"0,75";"0,00";"36";"2030-01-31";"";"";"";"";"";"";"";"";"29/04/2024 08:29:06"
"335";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ATADURA CREPOM 12cm";"";"UN";"";"";"";"Não";"";"Sim";"4";"32";"";"";"1,90";"0,00";"24";"2029-01-31";"";"";"";"";"";"";"";"";"29/04/2024 08:29:44"
"336";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ATADURA CREPOM 15cm";"";"UN";"";"";"";"Não";"";"Sim";"3";"22";"";"";"0,75";"0,00";"41";"2027-07-31";"";"";"";"";"";"";"";"";"29/04/2024 08:30:31"
"337";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ATADURA CREPOM 20cm";"";"UN";"";"";"";"Não";"";"Sim";"2";"14";"";"";"3,00";"0,00";"41";"2028-05-31";"";"";"";"";"";"";"";"";"29/04/2024 08:31:29"
"338";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ATADURA CREPOM 30cm";"";"UN";"";"";"";"Não";"";"Sim";"2";"12";"";"";"5,30";"0,00";"24";"2029-05-31";"";"";"";"";"";"";"";"";"29/04/2024 08:32:08"
"339";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ATADURA ELÁSTICA";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"12,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 08:33:14"
"1035";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"ATADURA GESSADA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"10,00";"14,00";"5";"2027-10-31";"";"";"";"";"";"";"";"";"10/03/2025 15:18:00"
"234";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"ATROPINA AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"1,29";"1,81";"185";"2025-06-30";"";"";"";"";"";"";"";"";"25/04/2024 10:06:15"
"899";"Serviço";"Venda e consumo interno";"RAIO-X DE EQUINOS";"AVALIAÇÃO RADIOGRÁFICA PROJEÇÃO - EQUINOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:12:44"
"340";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"AVENTAL CIRÚRGICO DESCARTÁVEL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"2,50";"0,00";"40";"";"";"";"";"";"";"";"";"";"29/04/2024 08:33:56"
"991";"Produto";"Venda e consumo interno";"ANTIPARASITÁRIOS";"AZADIRACTINA - NEEM - CITROMAX";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,0636";"0,09";"3.000";"2026-08-31";"";"";"";"";"";"";"";"";"04/10/2024 15:20:41"
"235";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"AZAPERONE 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,39";"0,55";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:07:36"
"573";"Produto";"Apenas consumo interno";"LABORATÓRIO";"AZUL DE METILENO";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"90,00";"0,00";"1";"2027-10-31";"";"";"";"";"";"";"";"";"29/04/2024 16:26:37"
"574";"Produto";"Apenas consumo interno";"LABORATÓRIO";"AZUL DE TOLUIDINA";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"130,00";"0,00";"4";"2026-03-31";"";"";"";"";"";"";"";"";"29/04/2024 16:31:16"
"975";"Produto";"Apenas consumo interno";"OUTROS";"BAINHA FRANCESA PCT. C/ 50 UNIDADES";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"23,00";"0,00";"2";"2027-05-31";"";"";"";"";"";"";"";"";"05/09/2024 15:26:46"
"341";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"BALÃO DE BORRACHA";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"20,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 08:34:59"
"817";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDA DE TENSÃO (AVULSÃO) - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.200,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:52:35"
"815";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDA DE TENSÃO (AVULSÃO) - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:50:19"
"816";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDA DE TENSÃO (AVULSÃO) - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:52:08"
"814";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDA DE TENSÃO (AVULSÃO) - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:49:38"
"909";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDA DE TENSÃO (AVULSÃO) - GRANDE PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.200,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:21:58"
"908";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDA DE TENSÃO (AVULSÃO) - MÉDIO PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:21:41"
"907";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDA DE TENSÃO (AVULSÃO) - PEQUENO PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:21:20"
"917";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDAGEM DE EHMER";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:25:57"
"912";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDAGEM DE ROBERT JONES MODIFICADA - GRANDE PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:23:07"
"911";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDAGEM DE ROBERT JONES MODIFICADA - MÉDIO PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"120,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:22:46"
"910";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDAGEM DE ROBERT JONES MODIFICADA - PEQUENO PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:22:27"
"913";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"BANDAGEM DE ROBERTO JONES";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"70,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:23:32"
"41";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"BILIRRUBINAS TOTAL E D+I";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"25,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:35:28"
"563";"Produto";"Venda e consumo interno";"VACINA";"BIOABORTOGEN";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"30,00";"42,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 16:12:07"
"262";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"BIONEW 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"267";"2.134";"";"";"0,20";"0,28";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:01:45"
"749";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"BLOQUEIO ANESTÉSICO - PEQUENOS ANIMAIS E SELVAGENS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:54:22"
"263";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"BOCIODO 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,04";"0,06";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:04:51"
"977";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"BOMBA DE INFUSÃO DE EQUIPO SDA 102";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"4.500,00";"0,00";"";"";"";"";"";"";"";"";"";"";"05/09/2024 15:52:20"
"451";"Produto";"Apenas consumo interno";"OUTROS";"BOMBA P/ COLETA DE SUCO RUMINAL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"700,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 10:59:43"
"676";"Produto";"Apenas consumo interno";"LABORATÓRIO";"BOMBONA 5L";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"8,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"24/07/2024 07:57:32"
"927";"Produto";"Apenas consumo interno";"OUTROS";"BORRIFADOR 500mL";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"3,00";"0,00";"";"";"";"";"";"";"";"";"";"";"01/08/2024 08:14:34"
"236";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"BUPIVACAINA 0,5% 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,14";"0,20";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:08:56"
"206";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"BUSCOPAN AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"2,50";"3,50";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:23:39"
"169";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"BUSCOPAN COMPOSTO 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,90";"1,26";"";"";"";"";"";"";"";"";"";"";"04/04/2024 09:52:17"
"237";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"BUTORFANOL 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"3,50";"5,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:09:50"
"450";"Produto";"Apenas consumo interno";"OUTROS";"CABRESTO CORDA CHATA";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"25,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 10:58:21"
"1007";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"CAIXA CIRURGICA PARA PEQUENOS ANIMAIS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1.500,00";"0,00";"12";"";"";"";"";"";"";"";"";"";"04/11/2024 11:57:26"
"576";"Produto";"Apenas consumo interno";"LABORATÓRIO";"CAIXA PORTA LAMINAS P/100unid";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"15,00";"0,00";"8";"2026-11-30";"";"";"";"";"";"";"";"";"29/04/2024 16:33:17"
"937";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"CAL SOLDADA ABSORV GRANULADA.";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"184,00";"0,00";"";"";"";"";"";"";"";"";"";"";"08/08/2024 09:53:20"
"42";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"CÁLCIO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"20,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:36:00"
"996";"Produto";"Apenas consumo interno";"LABORATÓRIO";"CALCIO ARSENAZO LIQUIFORM";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"176,00";"0,00";"";"";"";"";"";"";"";"";"";"";"09/10/2024 11:05:44"
"264";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"CALCIO REFORÇADO 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,0130";"0,02";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:10:33"
"993";"Produto";"Apenas consumo interno";"LABORATÓRIO";"CALDO BHI";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"370,00";"0,00";"1";"2025-11-30";"";"";"";"";"";"";"";"";"09/10/2024 11:00:37"
"995";"Produto";"Apenas consumo interno";"LABORATÓRIO";"CALDO EC";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"325,00";"0,00";"1";"2025-03-31";"";"";"";"";"";"";"";"";"09/10/2024 11:02:35"
"577";"Produto";"Apenas consumo interno";"LABORATÓRIO";"CALDO LAURIL TRIPTOSE";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"340,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 16:33:58"
